idx,knowcode
10897,814001
10898,23401
10901,621202
10904,823301
10906,812102
10908,301104
10923,521303
10924,811201
10926,812901
10929,701602
10935,702502
10938,306502
10940,811501
10944,621202
10950,31402
10956,306401
10959,307501
10965,307401
10972,221101
10973,307301
10974,622304
10985,307101
10987,135001
10992,307401
10994,704001
10995,420402
11000,812301
11001,13202
11004,306701
11009,511101
11026,29203
11027,704001
11032,812301
11036,306502
11041,140101
11044,221301
11048,301103
11050,23403
11052,155305
11056,811201
11059,158201
11064,221301
11065,29202
11069,24404
11070,521304
11073,884102
11074,702201
11094,301401
11102,521303
11110,32301
11113,414501
11115,306904
11124,140304
11135,301112
11137,221401
11138,621402
11141,307101
11146,811501
11154,512101
11157,135001
11163,307401
11166,306201
11167,215101
11173,301107
11174,31301
11175,704001
11177,512301
11180,121105
11184,622101
11185,884101
11189,23201
11193,301102
11194,301101
11196,31101
11197,301109
11199,823301
11202,140503
11207,214301
11223,29902
11231,531401
11232,885901
11233,531201
11240,531401
11246,301111
11249,307101
11256,521304
11264,140701
11265,140201
11272,812402
11279,420301
11280,306401
11284,622304
11289,140701
11302,13202
11306,622304
11312,414901
11316,213001
11324,306902
11328,861301
11330,306401
11336,140503
11338,301004
11339,214201
11343,301106
11348,24404
11352,213001
11354,304003
11356,621301
11362,511501
11365,814001
11366,511101
11369,13202
11386,413101
11387,307201
11396,414901
11404,621301
11408,307501
11410,122101
11412,705902
11414,304003
11419,13305
11440,214501
11448,153103
11455,301301
11456,420301
11458,307501
11464,231301
11466,812101
11467,155305
11473,301109
11474,307201
11486,22201
11488,531201
11489,307401
11492,307501
11497,882101
11499,214201
11504,301110
11505,155203
11508,122104
11512,23301
11517,562101
11520,140701
11522,304003
11534,705902
11535,413201
11536,306401
11542,303001
11545,306401
11547,155301
11549,511301
11556,511301
11562,832201
11564,561301
11565,621403
11568,521304
11571,301113
11573,531501
11579,302001
11581,23201
11587,307401
11589,621301
11596,306601
11597,23301
11598,621401
11602,306301
11609,31301
11612,213001
11616,23401
11617,29203
11620,622304
11628,307102
11637,307201
11639,155303
11647,23201
11651,306901
11654,306101
11655,511302
11660,842101
11664,512301
11667,702501
11668,155301
11669,306601
11670,23402
11674,863201
11676,29903
11679,33201
11685,307301
11686,521304
11689,621403
11694,232101
11697,306401
11699,414901
11701,307101
11729,301111
11735,301110
11736,825201
11742,524001
11750,155306
11753,158402
11754,155203
11761,531601
11768,823301
11771,811201
11772,155203
11773,156101
11778,531301
11782,301106
11783,306301
11787,705901
11789,862301
11793,158501
11795,231102
11824,307401
11829,611001
11834,531201
11836,232101
11838,307301
11840,153106
11842,301112
11844,521303
11849,301004
11850,140301
11851,301108
11854,872101
11862,416103
11863,301301
11865,306701
11868,132004
11870,23201
11873,301107
11882,624201
11887,301301
11891,155303
11895,140101
11897,23401
11906,135001
11912,863101
11915,420401
11916,705901
11918,307301
11931,511402
11935,531501
11938,301104
11944,301301
11958,132004
11960,301107
11973,140602
11977,812901
11980,531601
11983,31402
11987,511301
12002,23201
12004,33202
12008,411202
12011,611001
12020,231301
12021,511301
12026,301109
12030,155303
12032,14103
12033,811201
12034,306301
12045,140701
12046,153103
12047,307101
12050,140601
12053,155305
12055,29902
12057,140701
12059,811901
12060,621301
12061,23301
12062,701501
12064,531401
12065,132004
12069,561501
12075,621401
12077,110104
12079,512301
12083,140101
12085,301105
12096,301105
12099,122101
12101,420402
12128,23402
12148,14103
12150,29401
12151,140401
12153,23101
12156,301103
12158,811901
12160,13201
12166,23101
12167,301301
12169,31101
12190,562101
12195,232101
12202,303001
12209,159104
12210,302001
12217,29401
12222,29902
12223,13201
12225,413201
12227,420301
12230,301103
12241,134201
12247,16301
12248,23101
12259,622304
12260,420402
12262,304003
12264,23101
12270,512102
12278,301004
12282,521303
12288,29401
12289,140701
12295,413101
12302,825201
12303,22201
12305,155303
12316,303001
12322,155302
12333,307401
12334,301301
12337,301110
12342,307401
12344,512301
12346,306301
12359,561501
12367,531601
12376,14103
12379,511302
12384,301106
12394,307501
12400,301301
12403,306601
12408,521304
12410,622304
12415,511301
12421,512301
12428,307501
12429,306903
12435,811201
12440,306101
12446,301107
12451,22201
12455,213001
12457,306201
12463,622101
12466,306501
12475,23301
12484,812301
12487,415301
12491,306101
12494,301109
12495,132004
12507,416103
12511,26102
12512,705902
12513,159104
12514,611001
12520,511301
12521,531501
12524,301004
12532,621201
12534,13901
12535,521304
12545,23301
12548,23101
12565,811101
12566,623001
12568,863201
12573,420402
12583,862301
12584,155203
12589,885901
12598,301301
12600,307301
12613,622101
12614,301101
12617,29401
12629,221301
12649,301108
12661,301105
12681,306903
12687,306701
12691,531501
12692,884101
12696,155303
12700,306501
12713,307101
12718,301401
12722,306201
12723,511502
12725,134201
12733,306101
12735,307601
12736,811601
12739,521304
12743,531401
12749,531501
12751,155303
12752,301109
12754,306101
12758,307401
12763,306301
12778,884102
12792,621401
12798,33201
12803,301103
12807,511302
12814,306201
12820,301102
12822,29901
12823,301102
12826,413102
12831,31101
12832,511501
12835,621403
12837,306904
12839,301301
12847,31501
12856,155203
12857,885101
12861,811901
12862,863201
12865,307102
12869,884102
12873,306301
12874,301102
12875,413202
12876,413101
12884,811401
12887,140201
12890,511302
12892,511301
12896,624201
12902,622304
12904,884101
12907,705902
12909,622201
12910,301301
12914,155302
12917,871101
12921,531301
12925,31301
12927,122101
12929,155306
12930,159104
12947,307101
12950,701601
12952,28302
12953,158402
12962,307601
12967,140204
12973,812201
12977,158201
12978,882201
12981,511101
12987,155305
12988,621101
12997,27101
12998,301101
13005,133901
13011,301110
13012,31501
13019,307101
13022,158201
13027,550201
13031,132004
13039,623002
13046,25401
13055,301109
13056,306401
13058,306401
13062,531601
13067,140204
13069,841101
13080,811501
13090,622201
13104,140304
13105,420201
13108,23101
13110,414901
13113,303002
13114,622304
13115,413202
13135,420401
13136,31501
13141,140701
13144,307101
13148,531201
13150,882201
13154,23301
13155,307301
13157,307101
13168,842101
13169,214201
13173,521304
13178,31301
13181,232101
13182,306401
13187,623001
13190,621301
13192,28302
13196,307201
13200,511301
13210,231102
13212,31101
13223,158501
13225,156101
13248,307601
13252,863201
13261,23401
13266,413101
13274,301112
13282,811901
13286,521304
13298,521201
13301,531401
13302,862101
13322,28202
13323,29903
13333,140701
13338,31301
13339,301112
13373,29903
13375,302001
13377,13201
13383,140503
13384,302001
13395,871101
13398,306502
13400,29901
13402,306902
13410,872101
13412,140101
13416,140101
13418,811401
13424,624201
13425,307601
13426,901301
13428,823101
13435,420402
13438,32301
13439,511402
13445,140503
13446,611001
13448,302001
13451,822301
13454,303001
13465,621401
13477,232101
13482,140503
13491,23401
13509,155303
13515,301113
13516,811501
13520,415301
13521,301113
13531,701602
13532,813201
13534,420301
13535,511401
13537,214501
13542,812101
13545,413101
13552,140502
13554,155303
13560,306904
13568,306502
13574,307501
13576,811601
13577,306201
13584,306201
13585,413202
13591,811501
13593,812201
13599,122301
13610,301107
13612,701602
13617,884102
13618,531201
13619,531601
13633,511301
13640,621401
13643,14103
13647,29901
13649,531601
13654,884102
13655,701602
13661,31402
13677,155106
13694,541101
13698,213001
13702,623001
13703,306101
13704,303001
13713,301107
13720,23201
13723,611001
13725,132004
13735,28202
13751,306901
13760,22201
13761,862101
13771,155306
13778,303001
13784,32302
13785,301107
13788,140401
13795,823301
13796,140101
13799,212201
13804,512401
13817,414201
13818,155303
13819,135001
13822,811601
13828,871101
13837,306902
13844,140204
13847,140306
13858,414902
13859,611001
13861,140701
13865,306601
13868,23301
13869,622304
13870,301004
13877,140204
13878,221101
13880,23401
13881,301102
13884,531501
13885,306101
13890,303001
13895,511301
13911,705901
13915,140602
13921,135001
13924,512301
13925,305001
13932,521101
13934,812201
13945,155305
13946,22201
13947,812402
13955,521304
13964,306301
13970,512301
13972,413101
13975,883101
13977,531501
13978,301107
13980,811201
13985,621301
13987,884102
13993,155305
13998,29902
14000,306401
14007,882201
14013,521304
14018,23101
14020,304003
14032,301108
14033,122101
14034,811901
14050,133901
14055,155303
14066,307501
14067,221301
14071,31501
14074,23101
14077,306901
14079,155303
14092,31401
14099,531601
14101,306901
14105,621202
14107,303001
14113,155203
14116,155106
14119,414902
14126,814001
14128,301107
14136,862201
14137,303001
14145,306301
14152,140701
14159,140304
14169,240201
14189,158201
14191,622304
14198,561301
14202,306901
14207,812201
14213,542001
14215,812301
14216,623001
14217,306401
14222,301112
14235,306401
14254,301103
14258,29903
14272,155305
14273,155305
14275,307201
14278,705901
14284,705901
14289,33202
14291,122101
14292,301110
14295,306401
14302,28202
14312,701401
14317,306902
14327,301301
14331,511402
14336,155303
14345,704001
14346,212201
14349,531201
14355,155501
14357,811201
14358,306903
14363,31102
14365,140401
14371,303001
14373,306201
14377,301109
14380,306901
14383,31301
14388,155301
14391,884101
14400,306101
14403,301106
14404,155203
14408,140401
14418,307301
14420,811201
14424,307102
14429,23201
14440,884102
14443,811601
14447,14103
14452,22201
14455,29903
14460,304003
14473,221301
14481,306101
14486,621301
14490,301113
14491,306904
14492,31403
14507,622101
14511,704001
14518,29902
14526,26102
14528,871101
14531,24404
14546,842101
14552,531301
14554,33201
14566,702201
14570,705902
14571,304003
14574,155305
14581,24101
14584,411202
14585,307601
14587,831201
14592,814001
14600,305001
14607,153203
14617,29903
14619,301110
14627,32401
14629,414501
14637,140503
14646,824101
14649,306902
14650,214201
14655,884101
14656,155306
14657,302001
14669,214501
14672,301110
14683,863101
14687,512101
14691,155302
14716,307501
14718,521304
14721,306903
14729,301102
14731,155305
14734,621301
14742,301113
14745,531501
14747,562101
14756,231301
14757,871101
14761,32301
14764,155301
14769,842101
14773,132004
14783,155303
14785,301101
14786,232101
14788,303001
14789,413201
14799,31501
14801,623002
14805,221301
14807,511302
14809,23101
14810,704001
14817,306401
14818,885901
14820,307401
14829,232101
14833,307601
14838,885901
14839,531601
14844,140601
14846,306201
14848,301401
14856,155305
14859,307201
14864,159104
14871,306501
14872,155303
14874,307501
14875,413102
14876,704001
14879,307101
14881,622201
14892,622304
14894,301105
14898,621102
14899,704001
14901,31501
14906,23101
14907,301103
14908,306401
14911,306401
14913,155302
14919,701601
14920,621301
14923,140204
14925,303002
14930,158402
14934,140701
14935,31301
14936,23301
14942,155301
14947,29901
14948,611001
14954,29902
14956,301113
14961,221401
14964,29902
14981,414901
14983,155306
14986,521304
14988,23201
14991,23301
14997,511302
14998,420403
14999,306902
15002,153106
15009,883101
15011,31501
15015,511101
15016,826301
15019,521304
15030,303001
15031,841101
15034,140701
15038,531601
15042,301103
15047,306502
15053,32301
15057,29203
15064,122101
15066,23301
15068,306201
15071,23402
15081,705902
15090,221301
15092,550201
15094,140701
15097,812301
15099,705902
15100,32302
15101,301103
15102,140101
15104,110105
15108,511502
15118,31301
15122,29902
15130,306101
15133,213001
15134,155301
15142,307101
15153,704001
15157,110105
15159,307201
15160,621202
15162,140401
15163,140201
15171,704001
15183,301103
15187,623001
15197,23301
15205,23401
15206,824101
15211,140206
15213,825201
15217,24404
15227,511301
15232,231102
15233,306601
15239,511501
15240,158402
15241,306701
15254,13202
15257,29903
15259,872101
15262,232101
15265,301004
15270,306902
15272,622304
15275,701602
15278,511302
15291,623001
15297,301107
15299,140701
15302,705901
15311,28301
15315,22201
15318,23201
15321,29902
15326,511502
15335,622101
15336,611001
15337,511301
15341,29203
15343,301401
15346,307501
15347,414501
15356,623001
15362,842101
15366,621401
15367,306501
15373,306502
15383,24404
15384,301102
15386,301103
15388,110101
15399,622304
15403,155306
15404,531401
15405,531401
15407,622101
15409,611001
15410,622101
15417,307601
15418,413101
15425,213001
15427,304003
15428,413101
15430,28302
15431,531401
15436,212301
15443,307601
15446,221301
15451,863101
15452,135001
15461,23402
15477,33201
15480,511302
15481,221301
15482,307201
15484,521304
15485,306901
15492,301112
15509,811901
15525,301109
15526,31402
15539,140101
15541,307101
15544,301111
15546,155303
15554,701501
15558,232101
15560,306502
15561,22201
15584,302001
15593,301004
15594,306401
15612,305001
15619,159104
15622,413201
15626,23201
15631,140206
15635,705902
15638,301301
15639,22201
15642,110105
15644,155301
15647,29401
15651,531601
15656,306501
15657,306904
15658,23201
15663,307101
15668,28202
15669,622304
15670,301103
15674,301101
15675,301104
15679,231301
15683,622304
15685,232101
15686,702201
15689,158501
15695,213001
15697,14103
15705,861301
15709,705901
15715,13203
15720,31501
15725,306902
15727,302001
15729,306901
15731,811401
15732,301108
15738,155302
15745,29903
15746,413201
15750,213001
15758,812301
15761,155302
15769,302001
15771,301106
15791,306601
15803,212201
15809,306701
15812,705201
15819,824101
15822,307201
15826,531701
15829,864101
15834,306901
15837,306201
15839,812402
15842,307501
15843,420402
15846,214301
15851,307501
15853,413202
15857,221301
15861,213001
15862,213001
15868,22201
15875,155305
15877,306904
15879,22201
15886,303002
15889,306502
15892,301105
15895,812301
15898,301301
15900,307601
15901,140205
15903,231101
15909,306903
15910,132004
15911,862301
15913,307101
15920,155302
15923,812101
15924,155301
15928,140101
15932,140401
15934,301106
15938,240201
15940,550201
15941,812402
15947,31102
15952,306901
15978,306904
15980,301004
15986,29901
15992,153106
15999,213001
16002,621301
16004,307601
16019,622201
16022,221301
16026,155501
16028,232101
16031,411202
16033,307201
16037,140101
16039,622304
16053,140301
16069,611001
16073,871101
16076,811201
16083,213001
16085,31501
16086,24404
16089,521303
16096,811201
16103,702201
16108,301106
16112,512301
16116,221301
16118,306601
16120,155301
16124,29902
16127,701602
16128,306501
16135,306903
16136,155303
16142,531601
16144,214301
16146,621102
16153,301106
16155,413102
16159,814001
16169,621401
16170,703201
16173,301104
16177,521304
16180,811901
16182,221401
16190,23401
16193,550201
16200,303002
16203,511501
16208,306502
16210,821101
16218,31403
16229,511101
16242,306904
16243,811201
16246,306101
16247,531401
16249,531201
16253,221101
16259,611001
16269,307101
16270,301004
16271,511301
16278,306701
16282,132004
16286,531701
16289,133901
16290,882101
16291,301108
16294,550201
16302,155301
16309,420301
16310,307301
16314,140206
16316,29903
16319,521304
16333,33202
16335,703201
16341,702501
16347,307201
16348,811901
16350,307501
16369,231102
16378,31102
16380,232101
16381,306904
16382,28302
16386,301111
16387,213001
16388,704001
16395,884101
16396,531301
16399,155203
16400,307301
16401,701401
16404,511502
16406,705902
16414,16301
16416,155303
16426,31403
16428,140101
16430,221401
16432,23101
16433,306101
16442,231301
16446,23101
16449,305001
16450,413202
16454,14103
16456,301106
16457,28302
16464,155203
16467,155501
16471,306903
16474,16301
16482,158201
16487,306901
16492,531601
16500,306701
16504,815001
16507,562101
16513,622304
16521,812101
16522,301101
16534,621202
16535,413201
16545,307101
16551,31101
16553,301113
16560,414901
16565,812201
16584,215105
16585,842101
16589,521101
16590,29203
16607,304003
16608,413101
16611,622304
16626,155301
16627,301105
16628,23101
16633,416901
16634,705902
16635,705901
16638,812901
16639,307101
16640,155203
16641,155301
16645,221301
16647,705901
16648,550201
16653,413201
16654,301004
16656,306904
16659,812201
16665,621202
16670,550201
16676,307501
16677,415201
16678,413101
16680,140401
16686,122104
16693,413101
16702,213001
16706,24404
16714,135001
16715,623002
16717,301105
16720,511101
16723,420101
16727,622304
16729,307102
16745,611001
16748,214301
16750,615203
16753,307301
16755,811501
16760,155302
16761,561501
16775,511402
16777,134303
16784,883101
16792,414303
16794,140503
16796,301110
16798,33201
16801,306501
16803,32301
16824,623002
16828,413201
16830,301110
16835,812301
16842,306902
16849,531701
16851,28202
16861,24404
16862,31501
16864,158402
16865,413102
16866,621301
16867,511302
16869,306901
16871,232101
16873,13203
16886,301401
16891,306701
16894,13305
16898,307201
16899,561501
16901,872101
16909,550201
16914,132004
16918,413102
16919,301111
16924,512101
16930,303002
16934,13202
16941,307301
16956,155302
16960,863101
16961,704001
16966,621401
16976,901501
16978,823301
16982,231201
16984,622304
16985,413101
16986,307401
16988,31403
16992,842101
16995,521304
17000,531301
17003,621202
17005,29901
17010,511101
17024,23101
17039,301113
17040,307301
17047,305001
17051,705902
17060,140101
17062,307601
17065,140101
17067,885101
17073,811601
17089,511101
17106,155306
17112,612201
17121,23402
17130,28302
17136,511302
17144,13201
17145,155302
17153,306601
17159,31301
17163,140205
17168,307501
17169,511101
17176,214301
17180,31101
17181,23101
17184,531701
17185,231301
17187,140306
17189,420301
17197,140206
17199,301105
17208,140101
17211,231301
17226,231301
17230,32301
17233,811901
17236,811201
17244,621102
17248,158501
17250,155203
17257,140205
17264,132004
17265,413101
17268,154103
17269,23401
17271,307401
17272,811601
17274,28301
17277,512401
17278,153106
17283,155303
17285,413102
17303,511502
17309,133901
17314,622304
17318,140101
17321,132004
17326,140401
17334,863101
17335,812101
17337,705902
17342,140206
17345,512301
17346,121105
17352,521304
17357,306501
17361,140204
17368,31301
17383,307101
17385,420402
17394,702501
17395,31301
17397,511301
17398,16101
17400,301101
17408,31403
17420,511501
17424,304003
17425,31301
17426,531701
17427,301108
17431,155106
17432,705902
17437,531201
17440,231301
17443,158501
17451,542001
17452,885101
17455,861101
17458,155302
17464,703201
17473,812402
17481,811601
17490,531701
17493,621301
17497,306501
17499,29903
17502,862301
17505,301113
17508,822301
17509,158501
17511,621401
17513,132004
17515,413101
17521,231201
17525,13201
17527,140503
17532,811101
17540,23301
17547,301104
17548,512301
17551,301106
17558,703101
17560,704001
17563,413101
17574,842101
17576,541201
17577,134201
17582,158501
17590,531701
17595,815001
17602,231201
17608,862101
17611,512301
17615,305001
17616,306904
17627,13202
17628,306902
17632,140401
17638,301111
17649,22201
17653,812402
17659,31101
17660,612101
17663,812201
17668,621202
17671,31403
17679,22201
17693,512102
17696,232101
17704,306903
17708,14103
17715,29203
17728,135001
17729,531301
17739,13201
17747,14103
17752,307601
17759,301105
17762,531201
17765,140401
17771,420101
17772,306902
17773,811601
17786,306902
17798,306101
17801,31301
17804,420401
17809,531201
17812,301113
17813,822301
17816,306903
17820,215105
17827,621202
17836,621301
17837,31403
17839,413101
17846,301104
17854,512301
17856,621401
17857,301104
17858,622101
17859,306502
17861,703101
17863,155302
17864,622304
17869,511101
17874,413102
17881,301113
17882,155302
17887,140204
17891,159104
17899,140206
17900,306701
17904,301004
17907,133901
17910,306501
17911,231102
17916,301113
17919,301112
17920,812201
17921,420301
17923,622101
17925,29203
17926,14103
17928,23401
17931,301111
17935,811601
17941,863101
17945,531301
17948,302001
17949,306502
17952,306502
17955,842101
17959,812901
17962,531201
17965,140401
17970,122101
17971,812301
17979,611001
17981,306901
17985,301004
17989,23401
17995,23401
17996,531701
17998,301004
18013,531701
18019,306101
18023,302001
18026,29901
18033,306903
18034,703201
18037,812201
18046,301112
18047,221401
18054,13201
18065,31401
18088,832201
18092,31301
18097,306902
18101,863201
18102,23401
18106,158402
18108,622101
18115,122101
18117,622201
18122,155203
18126,621202
18127,250301
18129,23401
18131,307601
18132,531401
18138,420402
18141,420401
18146,863201
18147,301112
18151,821101
18156,531701
18165,307601
18166,140101
18172,140401
18178,511501
18183,531401
18193,621202
18194,306701
18196,221401
18199,14103
18205,306904
18209,301111
18215,29901
18216,307102
18217,122104
18219,414901
18229,212201
18234,22103
18240,420401
18242,420401
18245,611001
18246,301113
18250,158201
18260,531301
18263,301111
18265,306903
18266,301113
18269,701602
18270,420402
18273,155203
18279,140401
18281,231301
18290,863201
18292,303002
18296,622201
18297,303002
18302,521304
18304,531301
18318,531201
18319,413102
18321,22201
18322,305001
18324,512401
18329,511402
18331,140101
18337,812201
18338,155303
18341,31403
18344,301108
18347,301108
18354,306101
18363,306101
18366,140101
18372,301113
18374,303002
18379,221401
18380,221401
18385,307401
18389,14103
18397,623001
18401,13202
18404,31403
18406,531501
18411,303002
18413,531201
18415,305001
18419,133201
18422,885201
18424,623001
18425,622304
18429,531301
18431,302001
18434,24101
18440,811301
18444,531501
18456,862301
18460,306501
18462,621202
18463,305001
18464,885101
18466,842101
18469,231301
18470,305001
18474,621202
18475,155203
18476,307102
18480,140201
18486,303002
18488,512101
18491,221401
18492,885201
18496,31403
18497,531401
18501,156101
18504,305001
18507,302001
18509,140201
18510,621202
18512,531301
18513,134302
18515,221401
18516,156101
18518,531201
18521,29203
18530,532401
18531,221401
18532,621202
18537,221401
18538,231301
18544,231301
18545,301112
18550,140101
18551,140201
18557,303002
18564,531401
18569,307101
18572,622101
18575,306701
18577,29903
18578,883101
18582,33201
18583,307401
18586,306201
18594,307601
18595,705902
18598,153105
18599,511401
18601,851101
18602,812301
18605,885201
18608,14103
18609,301105
18610,885901
18611,153105
18616,303001
18618,23402
18619,901501
18622,159104
18627,140602
18633,511401
18634,27101
18641,307101
18650,531301
18652,621202
18655,306601
18658,307301
18664,550201
18672,155401
18679,140101
18680,704001
18687,420401
18688,24404
18690,621402
18694,22201
18695,522201
18699,306901
18705,812301
18708,512301
18738,511501
18750,135001
18752,27101
18753,306101
18754,152201
18759,531401
18762,155306
18765,705902
18766,13202
18769,16201
18771,307501
18773,33201
18774,31501
18775,306301
18776,871101
18777,511301
18782,301106
18804,702601
18816,306301
18817,151107
18820,32501
18822,155401
18826,413201
18844,521304
18845,814001
18846,32301
18852,521304
18854,811201
18855,306901
18863,135001
18879,221401
18886,704001
18891,413102
18901,531401
18904,511401
18909,155303
18917,811501
18918,531301
18921,231201
18923,415404
18929,853101
18935,301107
18937,306901
18942,29902
18946,140101
18949,307401
18951,29901
18953,531401
18956,133901
18957,531101
18963,29401
18966,703101
18967,531201
18969,811601
18972,621301
18980,307501
18981,32301
18996,155106
18999,304003
19000,155305
19002,623001
19003,29903
19004,307601
19006,414901
19011,703101
19014,871101
19020,414901
19031,221401
19033,28302
19043,155306
19045,306601
19051,231301
19061,702201
19070,306701
19074,885101
19080,532401
19083,306901
19087,306903
19091,135001
19096,13305
19108,301301
19113,140201
19117,511201
19125,13305
19128,512301
19130,121105
19132,32301
19133,531401
19135,824101
19136,550101
19139,301401
19147,31301
19154,135001
19155,306501
19167,306201
19172,307401
19177,621202
19180,240201
19188,624201
19190,306301
19195,414901
19196,511502
19198,28302
19199,140602
19202,31501
19203,155306
19207,812402
19208,704001
19214,531301
19220,532401
19231,511401
19250,511501
19251,704001
19252,231102
19257,23201
19258,23402
19260,512102
19265,512102
19266,511201
19272,825101
19276,851101
19279,155305
19283,31301
19284,306903
19292,613001
19299,155401
19302,307101
19303,301105
19325,140701
19344,31101
19347,22201
19353,306101
19362,151102
19367,531201
19382,155303
19387,812301
19391,811501
19396,512301
19399,221301
19401,31201
19403,811901
19407,701501
19413,512301
19414,521304
19416,550101
19419,532401
19423,705902
19427,811501
19430,531701
19433,23402
19434,301301
19439,307601
19440,307401
19448,23101
19449,27101
19450,134303
19457,23101
19464,158501
19465,521304
19467,702601
19468,240201
19475,221401
19479,302001
19484,32501
19487,541101
19491,511201
19492,621402
19504,512102
19513,420401
19514,306401
19518,31301
19521,413101
19535,140503
19543,155301
19562,531601
19564,29903
19567,307501
19570,420401
19574,306701
19577,705901
19580,415301
19586,413101
19609,812402
19612,531301
19619,531401
19620,532401
19621,304003
19626,31401
19630,22103
19635,301106
19651,811501
19656,29401
19658,29903
19660,306903
19680,306501
19682,304003
19684,621403
19685,221401
19691,621202
19712,420403
19713,14201
19714,541101
19715,836001
19719,532401
19726,813101
19735,155303
19737,302001
19739,301108
19741,704001
19747,511501
19751,22103
19755,420401
19756,23402
19760,152201
19767,411202
19768,155106
19769,232101
19772,624101
19774,23201
19776,23101
19781,14103
19784,811501
19791,550101
19792,511501
19803,615701
19813,561501
19821,415301
19822,221301
19828,240102
19829,306902
19831,521304
19833,812201
19834,33201
19835,306902
19837,31401
19838,140701
19839,532401
19840,240102
19843,701602
19849,31101
19862,306701
19863,307601
19865,885901
19867,307601
19871,301107
19873,32201
19876,307501
19878,212101
19879,31403
19883,31201
19888,420403
19895,621101
19898,814001
19902,28302
19905,521303
19907,303001
19908,531501
19916,307301
19917,31301
19918,306902
19920,550101
19924,702201
19927,812902
19928,31403
19937,140204
19938,306401
19944,158501
19946,885101
19948,624101
19954,140503
19957,531401
19960,301101
19969,159104
19970,420301
19984,413102
19988,521304
19992,862301
20000,705101
20006,307401
20012,531201
20015,307501
20019,811401
20022,140301
20024,31501
20025,884101
20026,24404
20036,531401
20038,213001
20045,511101
20046,231102
20049,420401
20050,532401
20051,302001
20052,531501
20057,511401
20058,29903
20065,23201
20068,541301
20069,131201
20071,140701
20074,413201
20075,232101
20078,622101
20079,811901
20083,531301
20086,811601
20088,885201
20091,541101
20092,811201
20097,232101
20099,304003
20101,29901
20104,621401
20108,307501
20112,31301
20114,306501
20124,307301
20131,140201
20135,306401
20136,561501
20139,33201
20142,420401
20144,31501
20147,531701
20149,23201
20150,23201
20152,307501
20153,23101
20156,301107
20163,885201
20165,413102
20174,306902
20177,231201
20178,22103
20179,303002
20185,812402
20187,301101
20190,23401
20195,531201
20196,306301
20202,305001
20210,811401
20211,704001
20213,512102
20214,31501
20216,301301
20217,212301
20219,14103
20221,811201
20222,621203
20223,31301
20228,531301
20231,155301
20235,122103
20254,140503
20255,158201
20260,33202
20264,414901
20268,531401
20277,306501
20285,301112
20288,306904
20297,31501
20300,13701
20306,155303
20310,523001
20315,511101
20321,29901
20325,884101
20330,306401
20335,140503
20337,155303
20339,31201
20342,221401
20348,306401
20351,23201
20353,841101
20372,13203
20375,134101
20377,221401
20378,26102
20384,301113
20393,812201
20396,221401
20398,550101
20406,31101
20407,231102
20408,871101
20413,306904
20414,307101
20419,231301
20426,702201
20427,811101
20429,511402
20431,811201
20432,511302
20436,306501
20447,23101
20453,213001
20457,140101
20466,531601
20469,623001
20471,420301
20472,884102
20473,411201
20475,811601
20478,702502
20489,811601
20496,871101
20499,14103
20511,511101
20517,23402
20520,140204
20521,212901
20523,232101
20524,413202
20525,140503
20526,413101
20527,110104
20528,155501
20535,212101
20538,541101
20540,155306
20547,842101
20549,420402
20567,140301
20584,240201
20593,306201
20595,420101
20602,302001
20603,302001
20604,22201
20610,511502
20611,521304
20615,702601
20622,23101
20625,621402
20633,29903
20636,32101
20638,521304
20643,702501
20645,301301
20665,621403
20678,306401
20684,307501
20686,811601
20687,303001
20690,305001
20696,307301
20698,306401
20706,306201
20708,232901
20712,541301
20713,531201
20717,158401
20726,155303
20729,420402
20738,306401
20744,307501
20745,413101
20747,307601
20753,307601
20758,306902
20767,541101
20772,306301
20774,29903
20775,813101
20781,307101
20783,23402
20785,413201
20788,704001
20793,885201
20795,240102
20802,305001
20804,212301
20809,811401
20811,140503
20815,622101
20819,511402
20828,140101
20829,306201
20839,155301
20847,823301
20848,13201
20850,702201
20851,306502
20852,155501
20853,151105
20855,155303
20856,811201
20859,531301
20862,705901
20872,562101
20880,871101
20885,306201
20897,531701
20901,23201
20918,23101
20919,841101
20924,521303
20936,825101
20937,155305
20938,140701
20943,140204
20948,531701
20952,306701
20953,307401
20954,414901
20956,307301
20958,306201
20967,301107
20968,420401
20976,811201
20977,541101
20980,211201
20986,511402
20996,23201
21002,812301
21003,703101
21014,301108
21016,140503
21021,307501
21024,622101
21025,301108
21029,511401
21033,13201
21034,621403
21035,23401
21037,812401
21039,155303
21042,415301
21049,621101
21050,531601
21051,23101
21056,307501
21061,231102
21062,23402
21063,413201
21064,414901
21068,155304
21070,701701
21072,812102
21073,306904
21074,871101
21080,561501
21081,531201
21090,29401
21094,416104
21098,413101
21108,140601
21113,231201
21116,23402
21123,23101
21126,705101
21128,23201
21131,306601
21143,705901
21144,307401
21149,413201
21153,511301
21159,531201
21163,702401
21172,122103
21179,231102
21181,621102
21185,702401
21190,28203
21194,511401
21195,22201
21206,521303
21214,301110
21221,411201
21225,301301
21236,812301
21238,411201
21247,306901
21255,512102
21261,31301
21264,306201
21269,511501
21272,232101
21283,306904
21289,158401
21292,885201
21300,32501
21302,511401
21303,232101
21309,420403
21311,13305
21314,13202
21315,158501
21319,155501
21322,306401
21323,702301
