idx,knowcode
8549,155301.0
8554,301401.0
8557,301105.0
8560,301401.0
8563,511101.0
8572,811601.0
8578,221301.0
8581,301004.0
8582,306201.0
8587,157101.0
8589,306902.0
8595,811201.0
8598,211101.0
8602,624301.0
8603,531601.0
8608,221201.0
8621,823301.0
8629,521304.0
8632,812401.0
8637,550101.0
8649,231102.0
8659,156201.0
8665,531301.0
8671,541301.0
8673,140301.0
8689,232101.0
8690,155303.0
8694,307301.0
8695,22201.0
8703,153105.0
8704,24404.0
8714,306501.0
8719,307401.0
8724,417201.0
8725,621102.0
8729,212101.0
8748,23101.0
8751,871101.0
8752,831101.0
8754,14103.0
8755,531601.0
8760,305001.0
8767,306401.0
8773,301004.0
8786,814001.0
8787,511401.0
8791,871101.0
8792,211101.0
8793,31403.0
8815,814001.0
8818,413201.0
8825,420301.0
8827,211101.0
8828,301105.0
8829,512301.0
8830,307301.0
8831,13203.0
8832,622304.0
8842,511101.0
8847,14103.0
8854,885201.0
8866,29901.0
8869,231301.0
8871,23101.0
8876,621403.0
8880,415404.0
8887,23201.0
8889,140701.0
8890,521304.0
8899,307301.0
8900,301108.0
8907,155301.0
8908,903101.0
8909,301101.0
8911,411202.0
8914,420101.0
8916,511401.0
8925,306201.0
8926,307301.0
8932,306501.0
8939,23401.0
8946,212101.0
8951,212101.0
8953,411202.0
8954,231102.0
8955,301401.0
8956,521304.0
8958,531301.0
8973,132004.0
8976,212101.0
8978,301004.0
8979,13701.0
8981,541301.0
8982,23402.0
8983,212101.0
8991,531601.0
8994,212101.0
8995,811201.0
8996,705902.0
8998,305001.0
9000,541101.0
9006,301004.0
9010,612501.0
9012,23402.0
9022,307401.0
9038,221201.0
9044,411202.0
9045,512301.0
9047,221301.0
9056,705902.0
9057,420401.0
9060,814001.0
9061,31301.0
9064,301004.0
9067,826401.0
9071,702301.0
9077,811201.0
9078,301105.0
9081,420101.0
9082,31301.0
9085,23401.0
9093,611001.0
9095,14301.0
9100,305001.0
9109,14103.0
9110,213001.0
9111,12401.0
9114,512301.0
9119,23101.0
9126,14103.0
9131,307401.0
9132,621403.0
9133,31301.0
9134,414902.0
9136,306902.0
9139,31501.0
9145,512301.0
9146,301108.0
9151,155203.0
9153,23101.0
9155,231102.0
9158,23101.0
9160,414201.0
9162,411202.0
9168,512301.0
9172,521304.0
9175,155106.0
9177,621901.0
9182,531301.0
9187,864101.0
9191,306601.0
9197,884102.0
9198,231301.0
9202,414201.0
9203,705902.0
9206,140301.0
9219,221201.0
9232,621901.0
9236,420402.0
9237,306501.0
9240,23401.0
9246,23401.0
9248,521304.0
9250,231301.0
9251,306101.0
9261,140701.0
9263,31403.0
9265,511401.0
9269,31403.0
9271,814001.0
9286,14103.0
9292,211101.0
9298,871101.0
9308,23101.0
9309,621402.0
9312,221201.0
9315,814001.0
9318,531201.0
9322,32101.0
9342,212101.0
9345,23101.0
9356,884102.0
9365,214401.0
9373,307401.0
9381,826401.0
9385,213001.0
9387,23201.0
9389,881201.0
9394,155203.0
9403,306502.0
9405,306201.0
9409,23201.0
9417,23201.0
9432,704001.0
9433,134102.0
9435,134302.0
9443,704001.0
9444,140701.0
9445,155203.0
9446,32101.0
9448,611001.0
9455,28203.0
9463,27101.0
9470,306201.0
9472,306201.0
9477,623001.0
9500,307201.0
9505,301105.0
9546,621403.0
9547,13203.0
9551,302001.0
9554,307601.0
9556,611001.0
9568,155106.0
9576,611001.0
9579,622304.0
9580,811401.0
9588,158501.0
9589,702201.0
9598,832201.0
9602,303002.0
9604,306301.0
9606,306101.0
9607,29903.0
9615,28301.0
9636,622101.0
9637,155301.0
9645,221401.0
9648,862101.0
9656,302001.0
9671,511302.0
9674,29903.0
9675,23201.0
9676,531601.0
9680,303001.0
9682,885201.0
9690,33201.0
9694,140401.0
9702,621401.0
9703,221401.0
9708,307301.0
9712,302001.0
9714,623001.0
9716,413102.0
9723,611001.0
9726,214301.0
9727,307201.0
9767,306301.0
9784,414901.0
9790,811601.0
9792,884102.0
9794,521304.0
9803,306301.0
9808,140602.0
9811,22201.0
9819,303001.0
9825,811501.0
9828,303001.0
9831,531301.0
9833,155203.0
9835,825201.0
9836,213001.0
9837,28202.0
9840,221401.0
9850,511501.0
9856,155304.0
9860,306201.0
9864,31501.0
9872,232101.0
9875,140201.0
9879,306301.0
9881,531501.0
9882,511302.0
9900,884102.0
9903,301301.0
9904,621401.0
9908,701401.0
9913,307301.0
9915,301102.0
9917,22103.0
9922,411202.0
9930,301004.0
9933,29902.0
9940,133901.0
9946,521303.0
9947,13201.0
9954,23402.0
9960,306903.0
9969,132004.0
9970,413201.0
9975,884102.0
9976,511101.0
9978,155302.0
9982,512301.0
9985,140304.0
9989,306301.0
9994,132004.0
9997,301105.0
10005,140201.0
10008,301108.0
10014,301107.0
10015,812201.0
10016,705901.0
10017,823101.0
10022,31401.0
10036,215101.0
10037,140701.0
10044,863201.0
10050,305001.0
10058,306401.0
10064,29903.0
10068,140204.0
10070,301102.0
10072,306902.0
10074,511502.0
10075,705902.0
10081,872101.0
10085,140503.0
10088,521304.0
10095,705901.0
10106,155301.0
10108,307501.0
10113,420402.0
10119,307101.0
10122,24101.0
10148,307101.0
10149,307301.0
10152,221301.0
10157,13201.0
10169,231301.0
10184,306601.0
10187,301109.0
10190,307301.0
10195,110103.0
10199,29203.0
10200,306901.0
10205,23401.0
10209,132004.0
10220,901501.0
10233,140503.0
10234,303001.0
10248,140701.0
10252,31301.0
10254,811201.0
10258,521304.0
10261,33201.0
10262,135001.0
10266,512301.0
10272,212301.0
10281,306101.0
10292,871101.0
10294,122101.0
10302,301109.0
10303,306301.0
10318,301102.0
10321,31102.0
10330,153101.0
10334,232101.0
10336,305001.0
10346,306101.0
10365,158201.0
10367,811401.0
10370,416205.0
10372,842101.0
10377,307401.0
10380,301104.0
10381,231301.0
10382,307201.0
10383,23201.0
10387,413201.0
10391,23402.0
10399,13201.0
10401,414201.0
10403,301105.0
10404,301101.0
10410,301107.0
10424,811201.0
10432,31401.0
10434,812102.0
10437,301110.0
10440,521304.0
10441,301109.0
10444,301401.0
10456,411202.0
10468,704001.0
10473,301301.0
10486,155301.0
10487,303001.0
10491,622101.0
10498,306903.0
10499,28202.0
10510,132004.0
10515,531401.0
10516,140701.0
10517,31301.0
10519,301110.0
10526,307102.0
10528,307301.0
10537,521304.0
10548,511301.0
10551,232101.0
10552,701501.0
10564,413201.0
10568,812201.0
10575,521304.0
10599,301109.0
10604,29903.0
10605,301109.0
10610,306904.0
10611,33201.0
10617,511302.0
10619,14103.0
10634,306201.0
10644,414201.0
10658,155302.0
10660,221101.0
10662,122101.0
10665,213001.0
10667,306301.0
10668,307401.0
10675,512301.0
10679,301104.0
10680,705901.0
10682,701501.0
10687,622201.0
10692,155305.0
10695,301102.0
10701,307501.0
10702,23201.0
10709,420101.0
10713,221301.0
10717,811601.0
10719,213001.0
10725,811201.0
10730,306903.0
10736,531201.0
10737,303002.0
10742,140204.0
10782,531301.0
10783,823301.0
10799,531501.0
10813,23101.0
10820,155203.0
10832,622101.0
10833,22201.0
10834,29203.0
10843,306501.0
10855,562101.0
10856,306901.0
10858,531601.0
10859,14103.0
10860,622304.0
10864,301110.0
10868,31501.0
10891,842101.0
10892,705902.0
10895,415301.0
10898,23401.0
10901,621202.0
10904,823301.0
10906,812102.0
10908,301104.0
10923,521303.0
10924,811201.0
10929,701602.0
10935,702502.0
10940,811501.0
10944,621202.0
10950,31402.0
10956,306401.0
10959,307501.0
10965,307401.0
10972,221101.0
10973,307301.0
10987,135001.0
10992,307401.0
10994,704001.0
10995,420402.0
11000,812301.0
11004,306701.0
11009,511101.0
11026,29203.0
11027,704001.0
11032,812301.0
11036,306502.0
11041,140101.0
11044,221301.0
11048,301103.0
11050,23403.0
11052,155305.0
11056,811201.0
11059,158201.0
11064,221301.0
11069,24404.0
11070,521304.0
11073,884102.0
11074,702201.0
11094,301401.0
11102,521303.0
11110,32301.0
11113,414501.0
11115,306904.0
11124,140304.0
11135,301112.0
11137,221401.0
11138,621402.0
11141,307101.0
11146,811501.0
11154,512101.0
11157,135001.0
11163,307401.0
11166,306201.0
11167,215101.0
11173,301107.0
11174,31301.0
11175,704001.0
11177,512301.0
11180,121105.0
11184,622101.0
11185,884101.0
11189,23201.0
11193,301102.0
11194,301101.0
11196,31101.0
11197,301109.0
11199,823301.0
11202,140503.0
11207,214301.0
11223,29902.0
11232,885901.0
11233,531201.0
11240,531401.0
11246,301111.0
11249,307101.0
11256,521304.0
11264,140701.0
11265,140201.0
11272,812402.0
11279,420301.0
11280,306401.0
11284,622304.0
11289,140701.0
11302,13202.0
11306,622304.0
11312,414901.0
11316,213001.0
11324,306902.0
11328,861301.0
11330,306401.0
11336,140503.0
11338,301004.0
11339,214201.0
11343,301106.0
11348,24404.0
11352,213001.0
11356,621301.0
11362,511501.0
11366,511101.0
11369,13202.0
11386,413101.0
11387,307201.0
11396,414901.0
11408,307501.0
11410,122101.0
11412,705902.0
11419,13305.0
11440,214501.0
11448,153103.0
11455,301301.0
11456,420301.0
11458,307501.0
11464,231301.0
11466,812101.0
11467,155305.0
11473,301109.0
11474,307201.0
11486,22201.0
11488,531201.0
11489,307401.0
11492,307501.0
11497,882101.0
11499,214201.0
11504,301110.0
11505,155203.0
11508,122104.0
11512,23301.0
11517,562101.0
11522,304003.0
11534,705902.0
11535,413201.0
11536,306401.0
11542,303001.0
11545,306401.0
11547,155301.0
11549,511301.0
11556,511301.0
11562,832201.0
11564,561301.0
11565,621403.0
11568,521304.0
11571,301113.0
11573,531501.0
11579,302001.0
11581,23201.0
11587,307401.0
11589,621301.0
11596,306601.0
11597,23301.0
11598,621401.0
11602,306301.0
11609,31301.0
11612,213001.0
11616,23401.0
11620,622304.0
11628,307102.0
11637,307201.0
11639,155303.0
11647,23201.0
11651,306901.0
11654,306101.0
11655,511302.0
11660,842101.0
11664,512301.0
11667,702501.0
11668,155301.0
11669,306601.0
11670,23402.0
11674,863201.0
11676,29903.0
11679,33201.0
11685,307301.0
11686,521304.0
11689,621403.0
11694,232101.0
11697,306401.0
11699,414901.0
11701,307101.0
11729,301111.0
11735,301110.0
11736,825201.0
11742,524001.0
11750,155306.0
11754,155203.0
11761,531601.0
11768,823301.0
11771,811201.0
11773,156101.0
11778,531301.0
11782,301106.0
11783,306301.0
11787,705901.0
11789,862301.0
11793,158501.0
11824,307401.0
11829,611001.0
11834,531201.0
11836,232101.0
11838,307301.0
11840,153106.0
11842,301112.0
11844,521303.0
11849,301004.0
11850,140301.0
11851,301108.0
11854,872101.0
11862,416103.0
11863,301301.0
11865,306701.0
11868,132004.0
11870,23201.0
11873,301107.0
11887,301301.0
11891,155303.0
11895,140101.0
11897,23401.0
11906,135001.0
11912,863101.0
11915,420401.0
11918,307301.0
11931,511402.0
11935,531501.0
11938,301104.0
11944,301301.0
11960,301107.0
11973,140602.0
11977,812901.0
11980,531601.0
11983,31402.0
11987,511301.0
12002,23201.0
12004,33202.0
12008,411202.0
12011,611001.0
12020,231301.0
12021,511301.0
12026,301109.0
12030,155303.0
12032,14103.0
12033,811201.0
12034,306301.0
12045,140701.0
12047,307101.0
12050,140601.0
12053,155305.0
12055,29902.0
12057,140701.0
12059,811901.0
12061,23301.0
12062,701501.0
12064,531401.0
12065,132004.0
12069,561501.0
12075,621401.0
12079,512301.0
12083,140101.0
12085,301105.0
12096,301105.0
12099,122101.0
12101,420402.0
12128,23402.0
12148,14103.0
12150,29401.0
12151,140401.0
12153,23101.0
12156,301103.0
12158,811901.0
12160,13201.0
12166,23101.0
12167,301301.0
12169,31101.0
12190,562101.0
12195,232101.0
12202,303001.0
12209,159104.0
12210,302001.0
12217,29401.0
12222,29902.0
12223,13201.0
12225,413201.0
12227,420301.0
12230,301103.0
12248,23101.0
12259,622304.0
12260,420402.0
12262,304003.0
12264,23101.0
12270,512102.0
12278,301004.0
12282,521303.0
12288,29401.0
12295,413101.0
12302,825201.0
12303,22201.0
12305,155303.0
12316,303001.0
12322,155302.0
12333,307401.0
12334,301301.0
12337,301110.0
12342,307401.0
12344,512301.0
12346,306301.0
12359,561501.0
12367,531601.0
12376,14103.0
12379,511302.0
12384,301106.0
12394,307501.0
12400,301301.0
12403,306601.0
12408,521304.0
12410,622304.0
12415,511301.0
12421,512301.0
12428,307501.0
12429,306903.0
12435,811201.0
12440,306101.0
12446,301107.0
12451,22201.0
12455,213001.0
12457,306201.0
12463,622101.0
12466,306501.0
12475,23301.0
12484,812301.0
12487,415301.0
12491,306101.0
12494,301109.0
12495,132004.0
12507,416103.0
12511,26102.0
12512,705902.0
12513,159104.0
12514,611001.0
12520,511301.0
12521,531501.0
12534,13901.0
12535,521304.0
12545,23301.0
12548,23101.0
12565,811101.0
12566,623001.0
12568,863201.0
12573,420402.0
12583,862301.0
12584,155203.0
12589,885901.0
12598,301301.0
12600,307301.0
12613,622101.0
12614,301101.0
12617,29401.0
12629,221301.0
12649,301108.0
12661,301105.0
12681,306903.0
12687,306701.0
12691,531501.0
12692,884101.0
12696,155303.0
12700,306501.0
12713,307101.0
12718,301401.0
12722,306201.0
12723,511502.0
12725,134201.0
12733,306101.0
12735,307601.0
12736,811601.0
12739,521304.0
12743,531401.0
12749,531501.0
12751,155303.0
12752,301109.0
12754,306101.0
12758,307401.0
12763,306301.0
12778,884102.0
12792,621401.0
12798,33201.0
12803,301103.0
12807,511302.0
12814,306201.0
12820,301102.0
12822,29901.0
12823,301102.0
12826,413102.0
12831,31101.0
12832,511501.0
12835,621403.0
12837,306904.0
12839,301301.0
12847,31501.0
12856,155203.0
12857,885101.0
12861,811901.0
12862,863201.0
12869,884102.0
12873,306301.0
12874,301102.0
12875,413202.0
12876,413101.0
12884,811401.0
12887,140201.0
12890,511302.0
12892,511301.0
12896,624201.0
12902,622304.0
12904,884101.0
12907,705902.0
12909,622201.0
12910,301301.0
12914,155302.0
12917,871101.0
12921,531301.0
12925,31301.0
12929,155306.0
12930,159104.0
12947,307101.0
12950,701601.0
12952,28302.0
12953,158402.0
12962,307601.0
12967,140204.0
12973,812201.0
12981,511101.0
12987,155305.0
12988,621101.0
12998,301101.0
13005,133901.0
13011,301110.0
13012,31501.0
13019,307101.0
13022,158201.0
13027,550201.0
13031,132004.0
13039,623002.0
13055,301109.0
13056,306401.0
13058,306401.0
13062,531601.0
13067,140204.0
13069,841101.0
13080,811501.0
13090,622201.0
13104,140304.0
13105,420201.0
13110,414901.0
13113,303002.0
13114,622304.0
13135,420401.0
13136,31501.0
13141,140701.0
13144,307101.0
13148,531201.0
13154,23301.0
13155,307301.0
13157,307101.0
13168,842101.0
13169,214201.0
13173,521304.0
13178,31301.0
13181,232101.0
13182,306401.0
13187,623001.0
13190,621301.0
13192,28302.0
13196,307201.0
13200,511301.0
13212,31101.0
13223,158501.0
13248,307601.0
13252,863201.0
13261,23401.0
13266,413101.0
13274,301112.0
13282,811901.0
13286,521304.0
13298,521201.0
13301,531401.0
13302,862101.0
13322,28202.0
13323,29903.0
13333,140701.0
13338,31301.0
13339,301112.0
13373,29903.0
13375,302001.0
13377,13201.0
13383,140503.0
13384,302001.0
13395,871101.0
13398,306502.0
13400,29901.0
13402,306902.0
13410,872101.0
13412,140101.0
13416,140101.0
13418,811401.0
13425,307601.0
13426,901301.0
13428,823101.0
13435,420402.0
13438,32301.0
13439,511402.0
13445,140503.0
13446,611001.0
13448,302001.0
13451,822301.0
13454,303001.0
13465,621401.0
13477,232101.0
13482,140503.0
13491,23401.0
13509,155303.0
13515,301113.0
13516,811501.0
13520,415301.0
13521,301113.0
13531,701602.0
13532,813201.0
13534,420301.0
13535,511401.0
13537,214501.0
13542,812101.0
13545,413101.0
13554,155303.0
13560,306904.0
13568,306502.0
13574,307501.0
13576,811601.0
13577,306201.0
13584,306201.0
13585,413202.0
13591,811501.0
13593,812201.0
13599,122301.0
13610,301107.0
13612,701602.0
13617,884102.0
13618,531201.0
13619,531601.0
13633,511301.0
13640,621401.0
13643,14103.0
13647,29901.0
13649,531601.0
13654,884102.0
13655,701602.0
13661,31402.0
13677,155106.0
13694,541101.0
13698,213001.0
13702,623001.0
13703,306101.0
13704,303001.0
13713,301107.0
13720,23201.0
13723,611001.0
13725,132004.0
13735,28202.0
13751,306901.0
13760,22201.0
13761,862101.0
13778,303001.0
13784,32302.0
13785,301107.0
13788,140401.0
13795,823301.0
13796,140101.0
13799,212201.0
13804,512401.0
13817,414201.0
13818,155303.0
13819,135001.0
13822,811601.0
13828,871101.0
13837,306902.0
13858,414902.0
13859,611001.0
13861,140701.0
13865,306601.0
13868,23301.0
13869,622304.0
13870,301004.0
13877,140204.0
13878,221101.0
13880,23401.0
13881,301102.0
13884,531501.0
13885,306101.0
13890,303001.0
13895,511301.0
13911,705901.0
13915,140602.0
13921,135001.0
13924,512301.0
13925,305001.0
13934,812201.0
13945,155305.0
13946,22201.0
13947,812402.0
13955,521304.0
13964,306301.0
13970,512301.0
13972,413101.0
13975,883101.0
13977,531501.0
13978,301107.0
13980,811201.0
13987,884102.0
13993,155305.0
13998,29902.0
14000,306401.0
14013,521304.0
14018,23101.0
14020,304003.0
14032,301108.0
14033,122101.0
14034,811901.0
14050,133901.0
14055,155303.0
14066,307501.0
14067,221301.0
14071,31501.0
14074,23101.0
14077,306901.0
14079,155303.0
14099,531601.0
14101,306901.0
14105,621202.0
14107,303001.0
14116,155106.0
14119,414902.0
14128,301107.0
14136,862201.0
14137,303001.0
14145,306301.0
14152,140701.0
14159,140304.0
14189,158201.0
14191,622304.0
14198,561301.0
14202,306901.0
14207,812201.0
14213,542001.0
14215,812301.0
14216,623001.0
14217,306401.0
14222,301112.0
14235,306401.0
14254,301103.0
14258,29903.0
14272,155305.0
14273,155305.0
14275,307201.0
14278,705901.0
14284,705901.0
14289,33202.0
14291,122101.0
14292,301110.0
14295,306401.0
14302,28202.0
14312,701401.0
14317,306902.0
14327,301301.0
14345,704001.0
14346,212201.0
14349,531201.0
14355,155501.0
14357,811201.0
14358,306903.0
14365,140401.0
14371,303001.0
14373,306201.0
14377,301109.0
14380,306901.0
14383,31301.0
14388,155301.0
14391,884101.0
14400,306101.0
14403,301106.0
14404,155203.0
14408,140401.0
14418,307301.0
14420,811201.0
14424,307102.0
14429,23201.0
14440,884102.0
14443,811601.0
14447,14103.0
14452,22201.0
14455,29903.0
14460,304003.0
14473,221301.0
14481,306101.0
14486,621301.0
14490,301113.0
14491,306904.0
14492,31403.0
14507,622101.0
14511,704001.0
14518,29902.0
14531,24404.0
14552,531301.0
14554,33201.0
14566,702201.0
14570,705902.0
14571,304003.0
14574,155305.0
14581,24101.0
14584,411202.0
14585,307601.0
14600,305001.0
14607,153203.0
14617,29903.0
14619,301110.0
14627,32401.0
14629,414501.0
14637,140503.0
14646,824101.0
14649,306902.0
14655,884101.0
14656,155306.0
14657,302001.0
14669,214501.0
14672,301110.0
14683,863101.0
14687,512101.0
14691,155302.0
14716,307501.0
14718,521304.0
14721,306903.0
14729,301102.0
14731,155305.0
14734,621301.0
14742,301113.0
14745,531501.0
14747,562101.0
14756,231301.0
14757,871101.0
14761,32301.0
14764,155301.0
14769,842101.0
14773,132004.0
14783,155303.0
14785,301101.0
14786,232101.0
14788,303001.0
14789,413201.0
14799,31501.0
14801,623002.0
14805,221301.0
14807,511302.0
14809,23101.0
14810,704001.0
14817,306401.0
14818,885901.0
14820,307401.0
14829,232101.0
14833,307601.0
14838,885901.0
14839,531601.0
14844,140601.0
14846,306201.0
14848,301401.0
14856,155305.0
14859,307201.0
14864,159104.0
14871,306501.0
14872,155303.0
14874,307501.0
14875,413102.0
14876,704001.0
14879,307101.0
14894,301105.0
14898,621102.0
14899,704001.0
14901,31501.0
14906,23101.0
14907,301103.0
14908,306401.0
14911,306401.0
14913,155302.0
14919,701601.0
14920,621301.0
14923,140204.0
14925,303002.0
14930,158402.0
14934,140701.0
14935,31301.0
14936,23301.0
14942,155301.0
14947,29901.0
14948,611001.0
14954,29902.0
14956,301113.0
14961,221401.0
14964,29902.0
14981,414901.0
14986,521304.0
14988,23201.0
14991,23301.0
14997,511302.0
14998,420403.0
14999,306902.0
15002,153106.0
15009,883101.0
15011,31501.0
15015,511101.0
15019,521304.0
15030,303001.0
15031,841101.0
15034,140701.0
15038,531601.0
15042,301103.0
15047,306502.0
15053,32301.0
15057,29203.0
15064,122101.0
15066,23301.0
15068,306201.0
15071,23402.0
15081,705902.0
15090,221301.0
15092,550201.0
15094,140701.0
15097,812301.0
15099,705902.0
15101,301103.0
15102,140101.0
15104,110105.0
15108,511502.0
15118,31301.0
15122,29902.0
15130,306101.0
15133,213001.0
15142,307101.0
15153,704001.0
15157,110105.0
15159,307201.0
15160,621202.0
15162,140401.0
15163,140201.0
15171,704001.0
15183,301103.0
15187,623001.0
15197,23301.0
15205,23401.0
15206,824101.0
15211,140206.0
15213,825201.0
15217,24404.0
15227,511301.0
15232,231102.0
15233,306601.0
15239,511501.0
15240,158402.0
15241,306701.0
15254,13202.0
15257,29903.0
15259,872101.0
15262,232101.0
15265,301004.0
15270,306902.0
15275,701602.0
15278,511302.0
15291,623001.0
15297,301107.0
15302,705901.0
15311,28301.0
15315,22201.0
15318,23201.0
15321,29902.0
15326,511502.0
15335,622101.0
15336,611001.0
15337,511301.0
15341,29203.0
15343,301401.0
15346,307501.0
15347,414501.0
15356,623001.0
15362,842101.0
15366,621401.0
15367,306501.0
15373,306502.0
15383,24404.0
15384,301102.0
15386,301103.0
15388,110101.0
15399,622304.0
15403,155306.0
15404,531401.0
15405,531401.0
15407,622101.0
15409,611001.0
15410,622101.0
15417,307601.0
15418,413101.0
15425,213001.0
15427,304003.0
15428,413101.0
15430,28302.0
15431,531401.0
15436,212301.0
15443,307601.0
15446,221301.0
15451,863101.0
15452,135001.0
15461,23402.0
15477,33201.0
15480,511302.0
15481,221301.0
15482,307201.0
15484,521304.0
15485,306901.0
15492,301112.0
15509,811901.0
15525,301109.0
15526,31402.0
15539,140101.0
15541,307101.0
15544,301111.0
15546,155303.0
15554,701501.0
15558,232101.0
15560,306502.0
15561,22201.0
15584,302001.0
15593,301004.0
15594,306401.0
15612,305001.0
15619,159104.0
15622,413201.0
15626,23201.0
15631,140206.0
15635,705902.0
15638,301301.0
15639,22201.0
15642,110105.0
15644,155301.0
15647,29401.0
15651,531601.0
15656,306501.0
15657,306904.0
15658,23201.0
15663,307101.0
15669,622304.0
15670,301103.0
15674,301101.0
15675,301104.0
15679,231301.0
15683,622304.0
15686,702201.0
15689,158501.0
15695,213001.0
15697,14103.0
15705,861301.0
15709,705901.0
15715,13203.0
15720,31501.0
15725,306902.0
15727,302001.0
15729,306901.0
15732,301108.0
15738,155302.0
15745,29903.0
15746,413201.0
15750,213001.0
15758,812301.0
15761,155302.0
15769,302001.0
15771,301106.0
15791,306601.0
15809,306701.0
15812,705201.0
15822,307201.0
15826,531701.0
15829,864101.0
15834,306901.0
15837,306201.0
15839,812402.0
15842,307501.0
15843,420402.0
15846,214301.0
15851,307501.0
15853,413202.0
15857,221301.0
15861,213001.0
15862,213001.0
15868,22201.0
15875,155305.0
15879,22201.0
15886,303002.0
15889,306502.0
15892,301105.0
15895,812301.0
15898,301301.0
15900,307601.0
15901,140205.0
15903,231101.0
15909,306903.0
15910,132004.0
15911,862301.0
15913,307101.0
15920,155302.0
15923,812101.0
15924,155301.0
15928,140101.0
15932,140401.0
15934,301106.0
15938,240201.0
15940,550201.0
15941,812402.0
15947,31102.0
15952,306901.0
15978,306904.0
15980,301004.0
15986,29901.0
15992,153106.0
15999,213001.0
16002,621301.0
16004,307601.0
16019,622201.0
16022,221301.0
16028,232101.0
16031,411202.0
16033,307201.0
16037,140101.0
16039,622304.0
16053,140301.0
16069,611001.0
16073,871101.0
16076,811201.0
16083,213001.0
16085,31501.0
16086,24404.0
16089,521303.0
16096,811201.0
16103,702201.0
16108,301106.0
16112,512301.0
16116,221301.0
16118,306601.0
16120,155301.0
16124,29902.0
16127,701602.0
16128,306501.0
16135,306903.0
16136,155303.0
16142,531601.0
16144,214301.0
16146,621102.0
16153,301106.0
16155,413102.0
16159,814001.0
16169,621401.0
16173,301104.0
16177,521304.0
16180,811901.0
16182,221401.0
16190,23401.0
16193,550201.0
16200,303002.0
16203,511501.0
16208,306502.0
16218,31403.0
16229,511101.0
16242,306904.0
16243,811201.0
16246,306101.0
16247,531401.0
16249,531201.0
16253,221101.0
16259,611001.0
16269,307101.0
16270,301004.0
16271,511301.0
16278,306701.0
16286,531701.0
16289,133901.0
16290,882101.0
16291,301108.0
16294,550201.0
16302,155301.0
16309,420301.0
16310,307301.0
16314,140206.0
16316,29903.0
16319,521304.0
16333,33202.0
16335,703201.0
16341,702501.0
16347,307201.0
16348,811901.0
16350,307501.0
16369,231102.0
16378,31102.0
16380,232101.0
16381,306904.0
16382,28302.0
16386,301111.0
16387,213001.0
16388,704001.0
16395,884101.0
16396,531301.0
16399,155203.0
16400,307301.0
16401,701401.0
16404,511502.0
16406,705902.0
16414,16301.0
16416,155303.0
16426,31403.0
16428,140101.0
16430,221401.0
16432,23101.0
16433,306101.0
16442,231301.0
16446,23101.0
16449,305001.0
16454,14103.0
16456,301106.0
16457,28302.0
16464,155203.0
16467,155501.0
16471,306903.0
16474,16301.0
16482,158201.0
16487,306901.0
16492,531601.0
16500,306701.0
16504,815001.0
16507,562101.0
16513,622304.0
16521,812101.0
16522,301101.0
16534,621202.0
16535,413201.0
16545,307101.0
16551,31101.0
16553,301113.0
16560,414901.0
16565,812201.0
16585,842101.0
16589,521101.0
16590,29203.0
16607,304003.0
16608,413101.0
16611,622304.0
16626,155301.0
16627,301105.0
16628,23101.0
16633,416901.0
16634,705902.0
16635,705901.0
16639,307101.0
16640,155203.0
16641,155301.0
16645,221301.0
16647,705901.0
16648,550201.0
16653,413201.0
16654,301004.0
16656,306904.0
16659,812201.0
16665,621202.0
16670,550201.0
16676,307501.0
16678,413101.0
16680,140401.0
16686,122104.0
16693,413101.0
16702,213001.0
16706,24404.0
16714,135001.0
16715,623002.0
16717,301105.0
16720,511101.0
16723,420101.0
16727,622304.0
16729,307102.0
16745,611001.0
16748,214301.0
16750,615203.0
16753,307301.0
16755,811501.0
16760,155302.0
16761,561501.0
16775,511402.0
16784,883101.0
16792,414303.0
16794,140503.0
16796,301110.0
16798,33201.0
16801,306501.0
16803,32301.0
16824,623002.0
16828,413201.0
16830,301110.0
16835,812301.0
16842,306902.0
16849,531701.0
16851,28202.0
16861,24404.0
16862,31501.0
16864,158402.0
16865,413102.0
16866,621301.0
16867,511302.0
16869,306901.0
16871,232101.0
16873,13203.0
16886,301401.0
16891,306701.0
16898,307201.0
16899,561501.0
16901,872101.0
16909,550201.0
16914,132004.0
16918,413102.0
16919,301111.0
16924,512101.0
16930,303002.0
16941,307301.0
16956,155302.0
16960,863101.0
16961,704001.0
16966,621401.0
16976,901501.0
16978,823301.0
16982,231201.0
16984,622304.0
16985,413101.0
16986,307401.0
16988,31403.0
16992,842101.0
16995,521304.0
17000,531301.0
17003,621202.0
17005,29901.0
17010,511101.0
17024,23101.0
17039,301113.0
17040,307301.0
17047,305001.0
17051,705902.0
17060,140101.0
17062,307601.0
17065,140101.0
17067,885101.0
17073,811601.0
17089,511101.0
17106,155306.0
17121,23402.0
17130,28302.0
17136,511302.0
17144,13201.0
17145,155302.0
17153,306601.0
17159,31301.0
17163,140205.0
17168,307501.0
17169,511101.0
17176,214301.0
17180,31101.0
17181,23101.0
17184,531701.0
17185,231301.0
17187,140306.0
17189,420301.0
17197,140206.0
17199,301105.0
17208,140101.0
17211,231301.0
17226,231301.0
17230,32301.0
17233,811901.0
17236,811201.0
17244,621102.0
17248,158501.0
17250,155203.0
17257,140205.0
17264,132004.0
17265,413101.0
17268,154103.0
17269,23401.0
